match_id,match_date,player_1_won,probability_peak_22,probability_peak_24,probability_peak_26,probability_peak_28
t2EJ5JfJ,2025-03-29,0,0.3344524849,0.3241903701,0.3232858912,0.3228921365
8xY0IdvP,2025-03-29,1,0.5643624409,0.5809951912,0.5960541471,0.6131388951
zPZhKI9C,2025-03-29,1,0.8580207798,0.8638316621,0.8700858633,0.906798985
AJaXG4KH,2025-03-29,1,0.8440744509,0.8248579814,0.8107667572,0.8166892158
2gdPIQk5,2025-03-29,0,0.1650884429,0.1663962365,0.1692886466,0.1712936493
lWk9M8jt,2025-03-29,0,0.1259998043,0.1227599628,0.1547191122,0.149005243
raQHDmRi,2025-03-29,1,0.7029159733,0.7154578545,0.761480293,0.7726564797
SjrVkpZp,2025-03-29,0,0.3478661169,0.3601740342,0.3713221789,0.3134845838
8865TMnQ,2025-03-29,1,0.4362771548,0.4356586802,0.3960500136,0.3962348517
htrxO0Am,2025-03-29,1,0.4491214059,0.4386247509,0.4385408046,0.4048104687
2RkqalCb,2025-03-29,1,0.5832990256,0.5858199475,0.5873967792,0.5880729978
z1JCiW1C,2025-03-29,1,0.7053274775,0.7047386411,0.7049788637,0.7079915579
Qsr8O4uA,2025-03-29,0,0.6234437015,0.6278567572,0.648041818,0.6510993169
W6s0e6BN,2025-03-29,0,0.4158422525,0.4065925512,0.3976015796,0.38806698
IyLt8qeT,2025-03-29,0,0.5984567442,0.6780222716,0.6744613515,0.6799727248
UFlaQQAc,2025-03-29,1,0.8791686465,0.8769487257,0.8570587931,0.8395887354
29dD2NIj,2025-03-29,1,0.6689076554,0.6344095383,0.6357497049,0.6968578403
6adz1Asn,2025-03-29,1,0.6119039467,0.6178384208,0.5726192882,0.5788016138
IHUeVWWQ,2025-03-30,0,0.3057331404,0.3241759983,0.3329227412,0.3334090713
QuX4Lk4e,2025-03-30,0,0.3661394096,0.3626846042,0.3426455156,0.33232071
j7tv1sZO,2025-03-30,1,0.4706745469,0.4648729722,0.5011867573,0.4819430372
2TUiDXAr,2025-03-30,1,0.5950833639,0.6114387093,0.6198149499,0.581952427
AHlipqzQ,2025-03-30,1,0.559871728,0.555457585,0.5526115261,0.6084286732
C2YExhYG,2025-03-30,1,0.4597419534,0.468048255,0.4547034703,0.4552801888
IJRi8Jck,2025-03-30,1,0.7663550228,0.7730840815,0.7799907901,0.768562931
fL6lLpKt,2025-03-30,0,0.4112419762,0.414490261,0.4002970277,0.4024701592
nNiUsZJP,2025-03-30,1,0.7276678382,0.724990161,0.7274380699,0.7357303877
IX6QMICr,2025-03-30,0,0.5850432596,0.6065932914,0.6304704399,0.6267072066
xnwI2ODr,2025-03-30,1,0.7493648909,0.7372471124,0.7509384284,0.7805917883
z1ybqeED,2025-03-30,1,0.6199301989,0.6329510164,0.6545878479,0.6673060695
zDewcYXj,2025-03-31,0,0.4626679453,0.4656298081,0.4664745297,0.467397989
bD35H2J5,2025-03-31,1,0.4729823752,0.4737263596,0.4688075903,0.474624788
WQ1DFtlI,2025-03-31,0,0.2522859456,0.2498689214,0.244629232,0.246102132
t8eNoVSb,2025-03-31,1,0.7776173033,0.7893435923,0.7841736277,0.7851102396
OYyYIFfA,2025-03-31,1,0.4660130295,0.4664217324,0.4661152104,0.4661824467
jwX4TmDU,2025-03-31,0,0.6604377878,0.6551967734,0.6526033972,0.6536529583
lGLCBXnp,2025-03-31,0,0.125005591,0.1211366689,0.1704056948,0.1607481002
ficFmibn,2025-03-31,1,0.8103354869,0.8160427858,0.8132060547,0.8155091663
v5l5HNz3,2025-04-01,1,0.7261099739,0.7286976716,0.7291255842,0.731330979
SxeuWVL6,2025-04-01,1,0.2398531734,0.259682363,0.2565244777,0.2532030695
xzkWq9cB,2025-04-01,1,0.687761731,0.694145612,0.686485782,0.6911484748
rRWlnrC4,2025-04-01,0,0.6294716751,0.6316639087,0.62534456,0.6155761522
rDTdV9rI,2025-04-01,0,0.5030877224,0.5135480331,0.5193369464,0.4959124587
WbutHgPM,2025-04-01,1,0.5946132414,0.5957301957,0.5963003363,0.6035034803
f5jfQ0ko,2025-04-01,1,0.6597506549,0.6592890722,0.6610530487,0.6622676084
YXYIUiAc,2025-04-01,0,0.1269885296,0.1210003136,0.1119509955,0.1091797646
2oAdJOlg,2025-04-01,1,0.5100771952,0.5055456271,0.5173679616,0.5110067966
2JmPKyQc,2025-04-01,0,0.2927463435,0.2988141765,0.2976313813,0.2959158019
A7aT7GfR,2025-04-01,1,0.3491880963,0.3485097585,0.3486451662,0.3573394874
lnlclTQP,2025-04-01,0,0.6388530037,0.6470741459,0.6501270231,0.6540951847
8zuvYiif,2025-04-01,1,0.2915374596,0.286464345,0.2843252502,0.2782742693
ns00CAfT,2025-04-01,1,0.4658249246,0.4854559517,0.4786814373,0.4965993331
KnbYxbGr,2025-04-01,0,0.1893541799,0.189224724,0.1910770062,0.1934305959
fmNRSVvA,2025-04-01,1,0.6503792649,0.6493265599,0.6508897198,0.6651167802
UsVdpMtH,2025-04-01,1,0.4844538762,0.4814862394,0.47286777,0.47174644
AmmvrmSN,2025-04-01,1,0.2144123197,0.2139171697,0.213812785,0.2107377438
t4LZQ99M,2025-04-01,1,0.4075472538,0.4043663194,0.4119804241,0.4156078742
6NphS72N,2025-04-01,0,0.3045248934,0.3030960676,0.3025785162,0.3015351843
6RtX6lIj,2025-04-01,1,0.8586857054,0.8694483345,0.878664689,0.8799535635
z3bmU9jJ,2025-04-01,1,0.8178062561,0.8067559296,0.8149204913,0.8215079464
6q4pjl1L,2025-04-01,1,0.6046444788,0.6112492164,0.6064415297,0.6003606322
nsS5ni6m,2025-04-01,0,0.3023348162,0.2982870585,0.2970863725,0.2903587858
SjzEpVz0,2025-04-01,1,0.7640543145,0.7594191452,0.754951587,0.7636283359
StLngFee,2025-04-02,1,0.8654189031,0.8660956424,0.8654435543,0.8702439599
QDxMaqCd,2025-04-02,0,0.2415812418,0.2417198569,0.2417232317,0.2416453945
QRHfErRk,2025-04-02,1,0.5553108434,0.5530249035,0.551271965,0.5578468935
pAiUy8fn,2025-04-02,1,0.8388210943,0.8400996371,0.8406431934,0.8422649345
dYSpZjME,2025-04-02,1,0.676160012,0.6762534441,0.669217976,0.6673849586
t2UT89Qa,2025-04-02,0,0.2472460006,0.2473457755,0.2483997907,0.2486331978
hSS1PPoK,2025-04-02,1,0.6796925223,0.6712563774,0.6759613877,0.6737006501
KM4oXbR7,2025-04-02,1,0.4885760146,0.4866841011,0.4947279442,0.4915749625
n5GfMDPs,2025-04-02,1,0.8625525912,0.8668159799,0.869174944,0.8650033196
pQ7tIsvf,2025-04-02,0,0.1528578957,0.1534482752,0.1534572021,0.1552994316
8hrWL4Vb,2025-04-02,1,0.2666239653,0.2665579338,0.2657522766,0.2686522115
hl4xx3VP,2025-04-02,0,0.6071617634,0.6019292576,0.6034876995,0.603017547
OhWDMkCt,2025-04-02,1,0.3411119034,0.3335461235,0.3340648856,0.3337487081
fHhEaRbU,2025-04-02,1,0.5150889171,0.510333033,0.5094177407,0.5111665415
WhYbwCat,2025-04-02,1,0.6560484491,0.6617740784,0.6620828177,0.6617530033
dMxHelSF,2025-04-02,1,0.6883149232,0.6772877965,0.6778327727,0.6800067472
6Pcj2Eqf,2025-04-02,0,0.3445734743,0.3427091324,0.3496948119,0.3495621848
Au3Gvtum,2025-04-03,1,0.5176249851,0.5231296959,0.5237626333,0.5249072107
z76sPQ5C,2025-04-03,1,0.4388179775,0.4388459424,0.4407461391,0.440503263
QVPNF8P0,2025-04-03,0,0.3653876345,0.3586740144,0.3597809219,0.3600156934
APEiGVMs,2025-04-03,0,0.569745487,0.5693833746,0.5682926791,0.5753097067
OWf8Wtgm,2025-04-03,0,0.1879721963,0.1823553531,0.181325888,0.1794645876
YXpqNjXQ,2025-04-03,1,0.7948561432,0.7943888963,0.7943623735,0.7964930903
ljW14uHN,2025-04-03,1,0.6997611662,0.7011019579,0.6973307729,0.6924716274
jo5UC0AC,2025-04-03,1,0.6756178195,0.6787387969,0.6770457717,0.6773913467
fiwj8RBL,2025-04-03,0,0.8239081244,0.827284052,0.819303415,0.8234817292
K6WkYfPq,2025-04-03,1,0.2004452278,0.2014698234,0.2019173992,0.2041795647
8f3PMQQE,2025-04-03,1,0.4784217769,0.5094508348,0.5020059584,0.4980410288
hOK6kcg5,2025-04-03,0,0.6083700259,0.6089120805,0.6088386198,0.610036036
YJVxOeln,2025-04-04,1,0.6322908076,0.6326555482,0.6316962777,0.6315339342
jN6ZywFD,2025-04-04,0,0.2358047566,0.2303109912,0.2327197278,0.2339407493
dKgLat7K,2025-04-04,0,0.7072349398,0.7111323624,0.7102279328,0.7101098758
YgYHsxMF,2025-04-04,1,0.5928283995,0.5908906964,0.590249942,0.5917091973
EiIGqbi3,2025-04-04,0,0.3340445355,0.3181751022,0.3280964702,0.333127866
Ue0sAE7D,2025-04-04,1,0.4388268978,0.4358674978,0.4368604008,0.4379518226
nPlxLZQa,2025-04-04,0,0.7614741761,0.7661559756,0.7631900436,0.7707615566
tGon0NQ6,2025-04-04,1,0.2483438787,0.2459599594,0.2495173551,0.2467805402
UyhehFBN,2025-04-05,0,0.2452661024,0.2470153147,0.2502910685,0.2507157042
x2w7JmGa,2025-04-05,1,0.6544922164,0.6545680543,0.6531972207,0.6544285267
4h7HixM5,2025-04-05,1,0.5382752301,0.5356945515,0.5365751644,0.538796188
r9qkeEAm,2025-04-06,0,0.2120284114,0.2067728661,0.208804895,0.2081040608
Q9EBiys0,2025-04-06,1,0.6708028512,0.6708940537,0.6703193228,0.6667298432
8pW7NYg5,2025-04-12,0,0.5619196767,0.580080286,0.6241772585,0.6411245498
UZIeDZD7,2025-04-12,1,0.779740187,0.7811488259,0.7888038547,0.7816065551
MT5syw6E,2025-04-12,0,0.4152644833,0.4147221577,0.4146070121,0.4189269386
EedpVPeE,2025-04-12,1,0.761898364,0.7735315172,0.7870740389,0.7996715611
zyQnFeqe,2025-04-12,0,0.4142935797,0.408095006,0.4060218595,0.3985615291
prJHCHum,2025-04-12,1,0.8005576096,0.8110238505,0.7867902106,0.7008031928
dUxL0dU1,2025-04-12,0,0.5524618501,0.5542564073,0.5652775115,0.566770717
bmSaNDx8,2025-04-12,1,0.774147364,0.7708894064,0.7198356273,0.7629007368
IeajZGzR,2025-04-12,1,0.8397273944,0.8513415566,0.8598466789,0.870935168
lzGY8ZvC,2025-04-12,0,0.2197644691,0.252540229,0.3408744592,0.3318225353
SAMvHHEr,2025-04-12,1,0.8221991109,0.8235629798,0.8259976376,0.8317558962
hzwPwnue,2025-04-12,1,0.5382040596,0.5366399753,0.5438683811,0.5418700827
dKsOJjgU,2025-04-12,1,0.4751023035,0.5302931042,0.5395411675,0.4794214376
v5viRGft,2025-04-12,0,0.1824210387,0.16662629,0.1684605955,0.1672249005
rwo8MwiL,2025-04-12,0,0.6137207144,0.5972362006,0.58424128,0.5747589061
zXXaPfPh,2025-04-12,0,0.1939358276,0.146416694,0.1461743925,0.1459888803
tACQAeAa,2025-04-12,0,0.7197505533,0.7223485184,0.6745860221,0.678294863
Ak4s7D9O,2025-04-12,1,0.8366304911,0.7606805162,0.7789726137,0.7937167906
4CPGLCOH,2025-04-12,0,0.3708934197,0.3559137395,0.3433240171,0.3284933566
0Y7Ywfvn,2025-04-12,1,0.8024234913,0.8140018148,0.8433429885,0.8519138667
p8EnTusQ,2025-04-13,0,0.5141626242,0.5130324896,0.5117213992,0.5095622021
4pN5lqFt,2025-04-13,0,0.6006373754,0.5998871429,0.5788702843,0.5806036136
x6gRLcZa,2025-04-13,0,0.5336464861,0.5270885789,0.5221882771,0.5288489817
jDwcG7Mt,2025-04-13,1,0.6546910072,0.6580916411,0.6686611183,0.6748116485
6qGFqMr4,2025-04-13,0,0.3167874522,0.3379949609,0.3200804816,0.3186131888
WbeMtETF,2025-04-13,1,0.7347834153,0.7389059681,0.743071382,0.7489033932
vNyufwMM,2025-04-13,0,0.2274190164,0.1986157027,0.2164505036,0.2209957352
Q96quVSi,2025-04-13,1,0.7199894292,0.7189532389,0.7191461871,0.7235759666
tz8QcC3E,2025-04-13,1,0.4260977492,0.4221695335,0.4211671779,0.4212787112
hxt4fG3D,2025-04-13,0,0.7014409555,0.70377285,0.7321457254,0.7330174547
fwpZqysf,2025-04-14,0,0.7754713791,0.7827567293,0.7760253392,0.7849185333
2u5fiJlK,2025-04-14,1,0.744713674,0.7393778088,0.7442650092,0.7462733868
WMiAKKDr,2025-04-14,0,0.2924556149,0.2901824161,0.2884138701,0.2896816954
dn0AeGwo,2025-04-14,0,0.3711221328,0.3618864609,0.3566866433,0.3422034637
z5wZsoOb,2025-04-14,1,0.4730980945,0.4723802057,0.4760698412,0.4764853425
bBjQocCs,2025-04-14,0,0.7833086334,0.7805557502,0.7771750922,0.7594194589
vmeIIbre,2025-04-14,0,0.4312540738,0.4321486907,0.4338627455,0.4372057649
SOZUsymd,2025-04-15,0,0.4873683154,0.5075545429,0.5107042611,0.5058561925
CYvxwTT9,2025-04-15,1,0.5561718024,0.5577698717,0.5521734886,0.5575523138
0zmsrFB6,2025-04-15,0,0.2125652097,0.2117832262,0.2081467559,0.2088882425
2orxEOgC,2025-04-15,1,0.3106984003,0.2788888252,0.2502975001,0.2313484735
48yUvkac,2025-04-15,0,0.7988412657,0.8000504323,0.7971593661,0.7964046715
zwH1qba3,2025-04-15,1,0.471884333,0.4713315689,0.4720055528,0.462744226
8drWVdFc,2025-04-15,1,0.4736973559,0.4512335192,0.4526582195,0.466794448
4OLgv4IF,2025-04-15,1,0.4337847587,0.4311694904,0.431962887,0.4275938797
E590VyS0,2025-04-15,1,0.293926606,0.2855615127,0.2871244129,0.2799582249
86op8gNj,2025-04-15,0,0.646175668,0.636126451,0.6380871214,0.6388093767
dh5AsxUF,2025-04-15,1,0.4305913811,0.431024485,0.4417985687,0.4413144829
tAtvUzpA,2025-04-15,1,0.4730077758,0.459224072,0.4688936446,0.4694359909
WWWstPhB,2025-04-15,0,0.2380638614,0.2448352616,0.2439455289,0.2422422535
2JgFNGxp,2025-04-15,1,0.7076114169,0.7162227586,0.716026498,0.7166292709
QRJYbugT,2025-04-16,1,0.90165187,0.9021185375,0.9024438998,0.9024378847
xOfEDFaT,2025-04-16,0,0.2387615316,0.2392698986,0.2394712482,0.2405657773
CU06nlFc,2025-04-16,1,0.6633522345,0.6778399816,0.6644222204,0.6703737029
42C3vwrB,2025-04-16,1,0.7635979924,0.7663220467,0.7589478319,0.7687627068
8r3cHc04,2025-04-16,0,0.545959333,0.5389092405,0.5636249823,0.5591886784
Sbjv9Doe,2025-04-16,1,0.7425846586,0.7435495177,0.7435644707,0.7521352581
MR0z3xhf,2025-04-16,0,0.02318360289,0.02223612124,0.02259312872,0.02261558106
G865FyVG,2025-04-16,1,0.698796847,0.7001716737,0.6996306071,0.6877509849
6RruqCy2,2025-04-16,0,0.6101884126,0.6121478961,0.6178743643,0.6347089741
YXbyQJqo,2025-04-16,0,0.4262093629,0.4292278975,0.4300496494,0.429823727
K6QR6FT8,2025-04-16,1,0.2855214369,0.2795321605,0.2865434028,0.2792188947
SQEl25YA,2025-04-16,1,0.4399587964,0.4415458264,0.4417759262,0.4404143682
CzG9hNjS,2025-04-17,1,0.2863475799,0.2867385437,0.3040198415,0.3019112738
l8cIVCdL,2025-04-17,0,0.7292235425,0.728459968,0.7272757522,0.7255942002
IFwnmYIE,2025-04-17,0,0.2465686147,0.2438048427,0.2502049893,0.2491970746
rNKAdAyI,2025-04-17,1,0.5972825678,0.6085587427,0.6141011966,0.6156405843
Ktwy9ry9,2025-04-17,0,0.2662271227,0.2652899942,0.2648455815,0.2693208413
b1uXpY6k,2025-04-17,0,0.262293108,0.2602558634,0.2560864945,0.2592617134
lIfBnmmJ,2025-04-17,1,0.8861475528,0.886568781,0.8861876781,0.8861201945
SK7IpIoL,2025-04-17,1,0.7090674064,0.7069441191,0.7067489908,0.7106441538
MgwVRToD,2025-04-17,1,0.4864223009,0.4918313797,0.4836195366,0.4837716501
6yxnJ8MO,2025-04-17,0,0.6507694779,0.6584823922,0.6570312718,0.651037636
6ow6O3Ej,2025-04-18,0,0.3591302077,0.361681022,0.3583766697,0.356704507
Sf44jMUA,2025-04-18,0,0.3031537671,0.3048272442,0.3088608753,0.3060098281
vHnXsC4k,2025-04-18,0,0.2890073315,0.2903358089,0.2829778266,0.2873831381
QegX4MBN,2025-04-18,1,0.7515611302,0.7472559958,0.7458591873,0.7484108829
jLXzUPjT,2025-04-19,1,0.3595881858,0.3597130544,0.3603492984,0.3593896566
2ai8t1od,2025-04-19,1,0.1307970058,0.1281906446,0.128417563,0.1309227779
4W9fMZWp,2025-04-19,1,0.6761053742,0.6779285755,0.6737601048,0.6742756062
G00FSjC7,2025-04-19,1,0.7623262731,0.7637170328,0.7622589102,0.7602271407
zytc8NmC,2025-04-19,1,0.8142547489,0.8133915817,0.8133674427,0.8182254125
jHsPCRGU,2025-04-19,0,0.6076321277,0.605203598,0.6036645281,0.6031089468
vVT2usxh,2025-04-20,0,0.4955841662,0.4930177222,0.4926217212,0.4900047596
I3kQ30Dt,2025-04-20,1,0.7272744648,0.7262737462,0.7257940186,0.7306332452
zFt3zPEU,2025-04-20,1,0.644822977,0.6442876038,0.6375566966,0.6399482898
WphTpUM7,2025-04-21,0,0.1492722168,0.1481233948,0.1475313569,0.1419733129
4Y0ClCNr,2025-04-21,1,0.8547451824,0.8663262751,0.875518046,0.8875476696
lrCeNZOq,2025-04-21,1,0.2102962959,0.1942626878,0.1838818186,0.1701590923
AiueaTy1,2025-04-21,1,0.7570418914,0.7564811675,0.7560025242,0.7544468515
AV3Knjhe,2025-04-21,1,0.6777096743,0.6813166201,0.6901541672,0.6669130374
IHr3c76D,2025-04-21,0,0.5667325453,0.5644273928,0.5607266642,0.5541346299
dnpF4ODt,2025-04-21,1,0.6950633117,0.6777446304,0.6795800269,0.6829228447
r9TEE5tC,2025-04-21,0,0.817823749,0.81648949,0.8163885292,0.816908787
dSwoYjw2,2025-04-21,1,0.597919415,0.5977097058,0.5975882727,0.5983139744
pMeV0tD5,2025-04-21,0,0.5948806607,0.6063920951,0.6032642361,0.6024457025
bipF8XEE,2025-04-21,0,0.3590905267,0.3581773697,0.3587565113,0.3706480452
IaLPSe1M,2025-04-21,0,0.3242255884,0.2969010098,0.2892137653,0.2822191456
fJwO6BqR,2025-04-21,0,0.5290455744,0.5340345279,0.539250357,0.5424250597
W2oaseGF,2025-04-21,0,0.5296126219,0.5285564485,0.521719639,0.5204006209
IZgwaKsI,2025-04-21,0,0.4083436157,0.4090785301,0.4012291225,0.3997416971
zyhjqHo3,2025-04-21,1,0.6740774822,0.6684725632,0.6654210584,0.6507173318
dpXGUHW9,2025-04-21,1,0.8772698601,0.8868699061,0.8944374465,0.9028563295
plKufYaL,2025-04-21,0,0.5457068963,0.5664490997,0.550295564,0.5523330504
rs54LDgd,2025-04-21,1,0.5989148722,0.5719376824,0.5807262103,0.5937275445
4CmN22rg,2025-04-21,1,0.3798577628,0.3782745899,0.3779204038,0.3909432687
vTl7uZpS,2025-04-21,0,0.8080990221,0.8082073898,0.8105675983,0.8137750438
CzMXefV8,2025-04-21,1,0.3771471515,0.3826676211,0.3952593683,0.3923926563
jkPg1k7l,2025-04-21,1,0.6694859495,0.6557289005,0.6641575911,0.6654827259
O0QwzD8k,2025-04-21,0,0.4302401002,0.4532629184,0.4334432041,0.4013052759
KfhHWnY7,2025-04-22,0,0.5912586574,0.5913862315,0.5927696238,0.5920060803
KGNaSf33,2025-04-22,0,0.594455787,0.5816632045,0.5906172852,0.5949738004
bROZJ9l2,2025-04-22,0,0.6612954548,0.6702767085,0.6675718954,0.6599812465
jXeTxaTF,2025-04-22,1,0.5032495589,0.5021871276,0.5012634598,0.4952551672
UqxnPQtQ,2025-04-22,1,0.6636351399,0.6642450333,0.6681884238,0.6739321074
AXhDz7Qs,2025-04-22,0,0.372295112,0.3710907263,0.3703748151,0.3659475026
fgruRsuQ,2025-04-22,1,0.5432930782,0.5646387594,0.5589516689,0.5569595581
WCQC78de,2025-04-22,1,0.3354686416,0.3314081888,0.3373591955,0.341267642
AN3yFN65,2025-04-22,0,0.6294550313,0.6290070437,0.6270409301,0.6299642162
UkT20OiC,2025-04-22,0,0.4234108682,0.4244193929,0.4221855491,0.4260419661
zZ2Izueo,2025-04-22,1,0.3279213938,0.3293030852,0.3304962064,0.3253914998
j1LRLVJk,2025-04-22,1,0.6080590361,0.6116768219,0.6128201304,0.6146878645
lEp8dINs,2025-04-22,1,0.3904452045,0.3941341755,0.4009178129,0.3958873666
p8QnplID,2025-04-22,0,0.5994372899,0.5971383717,0.5907044758,0.5912201437
hK8bWV26,2025-04-22,0,0.5026683271,0.49624394,0.4855856445,0.4864529497
ptIJR0jB,2025-04-22,0,0.5708275792,0.5589789665,0.5595671695,0.5584447948
jF00zVYr,2025-04-22,1,0.4058122521,0.406704791,0.4068717241,0.4052503005
82XFLl8U,2025-04-22,0,0.4506719476,0.4527886674,0.4462996241,0.4548650426
IBFhhs06,2025-04-22,1,0.4397561226,0.4454146247,0.4458745876,0.4556664172
bu48Y83e,2025-04-22,0,0.3446455642,0.3380230586,0.3468932807,0.3453299528
6kcpD1yI,2025-04-22,1,0.387914913,0.3942363793,0.3885818768,0.3877542529
ITQ2Vrin,2025-04-22,1,0.6835235878,0.6904735662,0.6897757741,0.6796376958
h6LRPvLN,2025-04-23,1,0.6384538823,0.6481703499,0.6475793639,0.647424002
0rBEWoBT,2025-04-23,0,0.4162893512,0.4163687176,0.406941015,0.4087246573
zJfCoFy3,2025-04-23,1,0.3450446763,0.3544354908,0.3547904925,0.3567557234
dYrLqg6F,2025-04-23,1,0.8145827458,0.773681551,0.7717023736,0.7808043154
WC8gvvzH,2025-04-23,1,0.3418747342,0.3325107992,0.3262701439,0.3179385914
GENoVgiM,2025-04-23,1,0.8305362378,0.8233544855,0.8246001172,0.8265717475
WQ1pRPYj,2025-04-23,1,0.7287459496,0.726371942,0.7281600757,0.7280988832
4pkprMzh,2025-04-23,1,0.5212298617,0.529661463,0.5403752107,0.543396904
Cp9HPXEq,2025-04-23,1,0.3835585397,0.3846343563,0.3918786908,0.3901059652
On5ot054,2025-04-23,0,0.3791289431,0.3896209459,0.3890932863,0.3888305619
2ZNaxBbk,2025-04-23,1,0.6114552939,0.6061662002,0.6018295772,0.6022808764
OQTATMLb,2025-04-23,0,0.3834489171,0.3743229301,0.3847157836,0.3846865136
8C2QNBqd,2025-04-23,0,0.4896742463,0.4905516503,0.4862407744,0.4853210226
EkRUYyhc,2025-04-23,1,0.4179081807,0.4175259669,0.4189100751,0.4167256101
v3ehBu6U,2025-04-23,1,0.6573911388,0.6585199761,0.6598605751,0.6645794693
Cj2bKIro,2025-04-23,0,0.5107805875,0.5052665553,0.5024952161,0.5024466631
WUJTuiBL,2025-04-23,1,0.5962615391,0.6014421522,0.6054390329,0.6049414401
rksTsXzS,2025-04-23,1,0.7748978663,0.7809321934,0.7804496266,0.7775436095
MFUxXFM9,2025-04-23,0,0.3498002934,0.3529619316,0.3528898545,0.3517702714
bHLLsDt9,2025-04-23,0,0.4608713692,0.4593021242,0.4526055259,0.4513145264
QHMBb2MO,2025-04-23,0,0.6039483202,0.6057810602,0.596976256,0.6033433865
xdjUGqxg,2025-04-23,0,0.5539797803,0.5473245259,0.5468127717,0.5548912995
hdMsmXY8,2025-04-24,1,0.6244123519,0.6220925446,0.621911094,0.6242341531
GKSOb8g4,2025-04-24,1,0.5047409132,0.4968004092,0.496587886,0.4958411619
pfy8SmAj,2025-04-24,1,0.5872560448,0.581290529,0.5820000701,0.583103881
S4uLAgV1,2025-04-24,0,0.4792455246,0.4846605331,0.4855994881,0.4785454003
OIgX3YFc,2025-04-24,0,0.3829860062,0.3888086355,0.3883961747,0.3823797079
nDEqM6lA,2025-04-24,1,0.5265524394,0.5280454271,0.5267177856,0.5268146635
pAmKmEAM,2025-04-24,1,0.8326393311,0.8315936267,0.8308506694,0.8264311111
I7gwn0fC,2025-04-24,1,0.5568659428,0.5496155282,0.5489906518,0.5510671762
YkAwtSSE,2025-04-24,0,0.2361240836,0.2333632715,0.2329741219,0.2337118525
4WkbXiE8,2025-04-24,1,0.7397304237,0.7375298259,0.7351638605,0.7351977725
SjSBNJCm,2025-04-24,1,0.250397323,0.2460099966,0.2440932212,0.237241191
WShV31cR,2025-04-24,0,0.0632749019,0.06150337012,0.06142521041,0.06123730846
AF93OTMG,2025-04-24,1,0.283595644,0.2809629968,0.2800751018,0.2776512124
pfeVmMPa,2025-04-24,0,0.6565526666,0.6681652924,0.6622105419,0.6603991319
CK5thEqI,2025-04-24,1,0.7847371104,0.7847041918,0.783756573,0.7792592461
tE6Rix85,2025-04-24,0,0.2557499039,0.256264492,0.2611212944,0.2625917519
z3xmkeM7,2025-04-25,0,0.2904689886,0.2889921992,0.2881086506,0.2864249279
fctZWN2S,2025-04-25,0,0.2069913722,0.2058971059,0.2101517349,0.2030343469
4EKD1fPG,2025-04-25,0,0.3917449331,0.3883772515,0.3887385689,0.3887395756
C2MVJQLH,2025-04-25,0,0.3592966088,0.3618110311,0.3635045333,0.3645538515
GSx8nwx3,2025-04-25,1,0.9146495117,0.9145349676,0.9143344072,0.914405533
23BqHhyH,2025-04-25,1,0.5343913466,0.5339169395,0.5288046764,0.5310933274
EZSjcOQ1,2025-04-25,1,0.2938608692,0.2975751082,0.299792445,0.2995119202
zFpr4wkQ,2025-04-25,1,0.7477331341,0.743831472,0.7414956937,0.7478353275
EgmYOeio,2025-04-25,0,0.1883957736,0.1920342079,0.1923761349,0.1928706435
KAUOQY0T,2025-04-25,1,0.3408252384,0.3398441594,0.3389954718,0.3407531876
AZNbylFM,2025-04-25,0,0.4200664974,0.4257035644,0.4269426772,0.4238952292
xQqO9tgA,2025-04-25,1,0.309125027,0.3071575265,0.309484697,0.3094771252
4njnHlsf,2025-04-25,0,0.6873155131,0.6887438058,0.6858651446,0.6850957599
zVh9pH6F,2025-04-25,0,0.4458678249,0.440878557,0.4445653053,0.4440931463
nX4BeK8t,2025-04-25,1,0.8004436964,0.7971409539,0.7976415448,0.7983129589
OWvRTVKM,2025-04-25,1,0.8453688529,0.8453937408,0.8440576352,0.8435269302
QDtN0wBl,2025-04-26,1,0.7687969366,0.7704734128,0.7710921206,0.771170628
K6Oy17gd,2025-04-26,1,0.8748317291,0.8740698156,0.8742317149,0.8731024053
YyNuE23e,2025-04-26,0,0.7795763192,0.7807870799,0.7779617277,0.782614849
lpepUZAj,2025-04-26,1,0.7736690679,0.7723484051,0.7722611918,0.7699001187
fJahako4,2025-04-26,0,0.1638200635,0.1649912329,0.1674282086,0.1675377198
Uke5AKQh,2025-04-26,0,0.2484980748,0.2457918335,0.2462291723,0.2453466253
fgYwceAD,2025-04-26,0,0.221789357,0.2177424351,0.2199082939,0.2192322468
Qs4g7oXR,2025-04-26,1,0.2834471456,0.2797512925,0.2800858714,0.2790812268
2Px3ptF8,2025-04-27,1,0.795636435,0.794849982,0.7947439562,0.7979413394
lYUCaRx3,2025-04-27,0,0.4950270804,0.485474797,0.4866467677,0.4911118333
noQQZ3iK,2025-04-27,1,0.3728472275,0.3742662855,0.3735625329,0.3724867837
ANJwpXKP,2025-04-27,0,0.4805231839,0.4763308786,0.475074973,0.4812053275
l4BY5rIP,2025-04-27,0,0.7594152394,0.7578665841,0.7565990883,0.7583328703
Aa5kj2rh,2025-04-27,0,0.4062921154,0.3979407995,0.4019542822,0.4009144002
